Id,KeyText,AddedOn,IsChecked,GroupName,BaseFrequency,QuoteFrequency,QuotePointFrequency
225,самогон разбавить водой пропорции калькулятор,2020-10-30 16:38:18.5193324,0,калькулятор разбавления самогона водой,12,6,6
303,самый точный калькулятор разбавления спирта,2020-10-30 16:41:18.8089782,0,калькулятор разбавления самогона водой,12,2,2
304,калькулятор процентов спирта с водой,2020-10-30 16:41:18.8099743,0,калькулятор разбавления самогона водой,12,9,9
305,разбавить спирт до водки калькулятор,2020-10-30 16:41:18.8109809,0,калькулятор разбавления самогона водой,12,7,7
381,как развести самогон до 45 калькулятор,2020-10-30 16:38:18.5193324,0,как развести самогон или спирт до 45 калькулятор,12,4,4
400,калькулятор самогонщика 2 перегонка,2020-10-30 16:34:57.7947156,0,Калькулятор дробной перегонки спирта-сырца: (вторая перегонка),12,13,13
458,alcofan com калькулятор самогонщика,2020-10-30 16:34:57.7947156,0,конкуренты,12,12,12
525,калькулятор смешения спиртов разной крепости,2020-10-30 16:41:18.8099743,0,Калькулятор смешивания спиртов,12,12,12
593,развести 96 спирт до 70 градусов калькулятор,2020-10-30 16:41:18.8089782,0,развести спирт до 70 калькулятор,12,6,6
44,спиртовой калькулятор самогонщика,2020-10-30 16:35:26.5579259,0,Все,11,4,4
166,как разбавить спирт калькулятор самогонщика,2020-10-30 16:35:26.5579259,0,калькулятор разбавления самогона водой,11,4,4
226,развод самогона водой калькулятор,2020-10-30 16:38:18.5193324,0,калькулятор разбавления самогона водой,11,7,3
227,пропорции самогона и воды калькулятор,2020-10-30 16:38:18.5203372,0,калькулятор разбавления самогона водой,11,7,7
306,калькулятор разбавки спирта с водой,2020-10-30 16:41:18.8119791,0,калькулятор разбавления самогона водой,11,14,10
307,как правильно разбавить спирт водой калькулятор,2020-10-30 16:41:18.8119791,0,калькулятор разбавления самогона водой,11,7,6
308,алкогольный калькулятор для разбавления спирта водой,2020-10-30 16:41:18.8119791,0,калькулятор разбавления самогона водой,11,10,10
310,ромовый калькулятор разбавления спирта,2020-10-30 16:41:18.8129759,0,калькулятор разбавления самогона водой,11,2,2
346,калькулятор самогонщика онлайн выход тела головы,2020-10-30 16:35:26.5579259,0,калькулятор самогонщика отбор голов,11,0,0
347,калькулятор самогонщика выход тела головы хвостов,2020-10-30 16:35:26.5579259,0,калькулятор самогонщика отбор голов,11,0,0
359,калькулятор самогона головы тело хвосты,2020-10-30 16:38:18.5203372,0,калькулятор самогонщика отбор голов,11,9,9
360,количество голов в самогоне калькулятор рассчитать,2020-10-30 16:38:18.5203372,0,калькулятор самогонщика отбор голов,11,10,10
361,расчет количества голов в самогоне калькулятор,2020-10-30 16:38:18.5203372,0,калькулятор самогонщика отбор голов,11,11,11
367,калькулятор абсолютного спирта и отбора голов,2020-10-30 16:41:18.8119791,0,калькулятор самогонщика отбор голов,11,10,10
382,развести спирт до 45 градусов калькулятор,2020-10-30 16:41:18.8119791,0,как развести самогон или спирт до 45 калькулятор,11,8,8
401,калькулятор самогонщика онлайн выход тела,2020-10-30 16:34:57.7947156,0,Калькулятор дробной перегонки спирта-сырца: (вторая перегонка),11,0,0
402,калькулятор самогонщика выход тела,2020-10-30 16:35:26.5509628,0,Калькулятор дробной перегонки спирта-сырца: (вторая перегонка),11,0,0
433,онлайн калькулятор дробной перегонки спирта сердца,2020-10-30 16:41:18.8129759,0,Калькулятор дробной перегонки спирта-сырца: (вторая перегонка),11,9,9
459,калькулятор самогонщика pogrebok,2020-10-30 16:35:26.5539369,0,конкуренты,11,9,9
507,мобильный калькулятор самогонщика,2020-10-30 16:35:26.5569511,0,приложение,11,10,10
526,смесь спиртов калькулятор,2020-10-30 16:41:18.8129759,0,Калькулятор смешивания спиртов,11,5,4
543,калькулятор самогонщика измерение при разных температурах,2020-10-30 16:35:26.5579259,0,калькулятор спирта от температуры,11,11,11
562,калькулятор самогонщика разбавление и температура,2020-10-30 16:34:57.7947156,0,калькулятор спирта от температуры,11,11,11
647,таблица разведения спирта водой калькулятор онлайн,2020-10-30 16:41:18.8129759,0,таблица разбавления самогона водой калькулятор,11,9,9
666,калькулятор алкоголя развести спирт,2020-10-30 16:41:18.8129759,0,калькулятор самогонщика разбавление самогона водой после второй,11,12,12
45,калькулятор алкоголика самогонщика,2020-10-30 16:35:26.5579259,0,Все,10,10,10
46,калькулятор онлайн бесплатно самогонщика,2020-10-30 16:35:26.5579259,0,Все,10,0,0
125,калькулятор самогонщика в миллилитрах онлайн,2020-10-30 16:35:26.5589213,0,Главная,10,10,10
228,разбавитель самогона водой калькулятор,2020-10-30 16:38:18.5203372,0,калькулятор разбавления самогона водой,10,9,9
311,самый точный калькулятор разбавления спирта водой,2020-10-30 16:41:18.8129759,0,калькулятор разбавления самогона водой,10,8,8
312,калькулятор разбавления вина спиртом,2020-10-30 16:41:18.8129759,0,калькулятор разбавления самогона водой,10,7,7
313,точный калькулятор разбавления спирта водой,2020-10-30 16:41:18.8129759,0,калькулятор разбавления самогона водой,10,0,0
348,калькулятор самогонщика онлайн расчет отбор голов,2020-10-30 16:35:26.5579259,0,калькулятор самогонщика отбор голов,10,3,3
362,отделение голов в самогоне калькулятор,2020-10-30 16:38:18.5203372,0,калькулятор самогонщика отбор голов,10,10,10
434,калькулятор расчета спирта из сырца,2020-10-30 16:41:18.8129759,0,Калькулятор дробной перегонки спирта-сырца: (вторая перегонка),10,6,6
475,калькулятор первой перегонки браги в самогон,2020-10-30 16:38:18.5203372,0,спирт из браги,10,8,8
486,сколько выветривается самогон из организма калькулятор,2020-10-30 16:38:18.5203372,0,калькулятор спирта в крови,10,0,0
569,перевести спирт в водку калькулятор,2020-10-30 16:41:18.8129759,0,калькулятор водки из спирта,10,11,11
48,электронный калькулятор самогонщика,2020-10-30 16:35:26.5589213,0,Все,9,7,7
49,крепость на выходе в калькуляторе самогонщика,2020-10-30 16:35:26.5589213,0,Все,9,1,1
50,космогон калькулятор самогонщика,2020-10-30 16:35:26.5599208,0,Все,9,6,6
118,таблица фридмана для спирта калькулятор,2020-10-30 16:41:18.8139664,0,Все,9,7,7
314,калькулятор содержания спирта в водно спиртовом растворе,2020-10-30 16:41:18.8139664,0,калькулятор разбавления самогона водой,9,5,1
315,ромовый дневник калькулятор разбавления спирта,2020-10-30 16:41:18.8139664,0,калькулятор разбавления самогона водой,9,9,9
316,калькулятор алкоголя спирта и воды,2020-10-30 16:41:18.8139664,0,калькулятор разбавления самогона водой,9,3,3
317,калькулятор разбавления спирта водой погребок,2020-10-30 16:41:18.8139664,0,калькулятор разбавления самогона водой,9,11,11
363,калькулятор снятия голов самогона,2020-10-30 16:38:18.5203372,0,калькулятор самогонщика отбор голов,9,4,4
483,расчет спирта в браге калькулятор,2020-10-30 16:41:18.8139664,0,спирт из браги,9,7,5
494,калькулятор перевода спирта из кг в литры,2020-10-30 16:41:18.8129759,0,перевести кг спирта в литры,9,3,1
527,калькулятор смешивания двух спиртов разной крепости,2020-10-30 16:41:18.8139664,0,Калькулятор смешивания спиртов,9,8,8
594,спирт из 96 в 70 калькулятор,2020-10-30 16:41:18.8129759,0,развести спирт до 70 калькулятор,9,7,6
621,калькулятор спирта сырца для разведения с водой,2020-10-30 16:41:18.8139664,1,калькулятор самогонщика разбавление самогона водой после первой,9,9,9
669,калькулятор самогонщика как правильно развести самогон,2020-10-30 16:35:26.5589213,0,калькулятор самогонщика разбавление самогона водой после второй,9,5,5
51,калькулятор самогонщика из пшеницы,2020-10-30 16:35:26.5609163,0,Все,8,8,8
52,калькулятор самогонщика самогонофф,2020-10-30 16:35:26.5609163,0,Все,8,5,5
119,выход спирта из сахара калькулятор,2020-10-30 16:41:18.8149615,0,Все,8,9,9
167,калькулятор самогонщика разбавление самогона водой градусов,2020-10-30 16:35:26.5599208,0,калькулятор разбавления самогона водой,8,6,6
229,алкогольный калькулятор как разбавить самогон,2020-10-30 16:38:18.5203372,0,калькулятор разбавления самогона водой,8,8,8
230,как разводить самогон с водой правильно калькулятор,2020-10-30 16:38:18.5213267,0,калькулятор разбавления самогона водой,8,3,3
231,алкогольный калькулятор для разведения самогона,2020-10-30 16:38:18.5213267,0,калькулятор разбавления самогона водой,8,6,6
319,калькулятор смешения спирта с водой,2020-10-30 16:41:18.8139664,0,калькулятор разбавления самогона водой,8,7,4
320,как разбавить спирт 95 до 70 калькулятор,2020-10-30 16:41:46.6748105,0,калькулятор разбавления самогона водой,8,5,5
349,как отобрать голову калькулятор самогонщика,2020-10-30 16:35:26.5609163,0,калькулятор самогонщика отбор голов,8,0,0
364,сколько голов убирать с самогона калькулятор,2020-10-30 16:38:18.5203372,0,калькулятор самогонщика отбор голов,8,8,8
460,красноярский калькулятор самогонщика,2020-10-30 16:35:26.5609163,0,конкуренты,8,7,7
508,калькулятор самогонщика руди,2020-10-30 16:35:26.5599208,0,приложение,8,1,1
544,калькулятор самогонщика температура крепость,2020-10-30 16:35:26.5599208,0,калькулятор спирта от температуры,8,5,5
558,калькулятор спирта от температуры онлайн корректировка,2020-10-30 16:41:18.8139664,0,калькулятор спирта от температуры,8,8,8
53,самогонная лавка калькулятор самогонщика,2020-10-30 16:35:26.5609163,0,Все,7,11,11
54,алиса калькулятор самогонщика пожалуйста,2020-10-30 16:35:26.5609163,0,Все,7,1,1
55,калькулятор самогонщика онлайн атмосферное давление,2020-10-30 16:35:26.5619237,0,Все,7,8,8
56,алконавт калькулятор самогонщика,2020-10-30 16:35:26.5619237,0,Все,7,10,10
168,калькулятор самогонщика спирта для разведения водой,2020-10-30 16:35:26.5609163,0,калькулятор разбавления самогона водой,7,9,9
350,сколько процентов хвостов забивать в калькулятор самогонщика,2020-10-30 16:35:26.5609163,0,калькулятор самогонщика отбор голов,7,2,2
371,вес спирта в 1 литре калькулятор,2020-10-30 16:41:46.6758083,0,перевести спирт из кг в литры калькулятор,7,6,6
412,калькулятор дробления самогона,2020-10-30 16:38:18.5213267,0,Калькулятор дробной перегонки спирта-сырца: (вторая перегонка),7,7,6
413,калькулятор отбора тела самогона,2020-10-30 16:38:18.5213267,0,Калькулятор дробной перегонки спирта-сырца: (вторая перегонка),7,8,8
414,калькулятор дробного перегона самогона,2020-10-30 16:38:18.5213267,0,Калькулятор дробной перегонки спирта-сырца: (вторая перегонка),7,6,5
435,вторая перегонка спирта сырца на колонне калькулятор,2020-10-30 16:41:46.6758083,0,Калькулятор дробной перегонки спирта-сырца: (вторая перегонка),7,4,4
484,количество спирта в браге как определить калькулятор,2020-10-30 16:41:46.6748105,0,спирт из браги,7,7,7
485,выход спирта из браги таблица калькулятор,2020-10-30 16:41:46.6758083,0,спирт из браги,7,4,4
495,перевести кг спирта в литры калькулятор онлайн,2020-10-30 16:41:46.6758083,0,перевести кг спирта в литры,7,7,6
596,как пользоваться калькулятором самогонщика правильно,2020-10-30 16:35:26.5609163,0,как пользоваться калькулятором самогонщика,7,7,7
601,выход самогона после второй перегонки калькулятор,2020-10-30 16:38:18.5213267,0,калькулятор самогонщика разбавление самогона водой после второй,7,7,7
649,алкогольный калькулятор для разбавления самогона водой таблица,2020-10-30 16:38:18.5213267,0,таблица разбавления самогона водой калькулятор,7,8,8
57,kl калькулятор самогонщика,2020-10-30 16:35:26.5619237,0,Все,6,7,7
58,будь добра калькулятор самогонщика,2020-10-30 16:35:26.5619237,0,Все,6,6,6
59,каксамогон ру калькулятор самогонщика,2020-10-30 16:35:26.5659107,0,Все,6,6,6
60,уральский самогонщик калькулятор,2020-10-30 16:35:56.2794941,0,Все,6,2,2
169,онлайн калькулятор самогонщика разбавка водой,2020-10-30 16:35:56.2774991,0,калькулятор разбавления самогона водой,6,10,8
233,онлайн калькулятор самогона и воды,2020-10-30 16:38:18.5213267,0,калькулятор разбавления самогона водой,6,5,5
321,алкогольный калькулятор разбавление спирта онлайн,2020-10-30 16:41:46.6758083,0,калькулятор разбавления самогона водой,6,5,5
322,алко калькулятор разбавления спирта,2020-10-30 16:41:46.6768045,0,калькулятор разбавления самогона водой,6,4,4
323,калькулятор разбавления спирта водой онлайн бесплатно,2020-10-30 16:41:46.6768045,0,калькулятор разбавления самогона водой,6,0,0
415,калькулятор выхода самогона из спирта сырца,2020-10-30 16:38:18.5213267,0,Калькулятор дробной перегонки спирта-сырца: (вторая перегонка),6,7,6
461,калькулятор самогонщика calc sam,2020-10-30 16:35:26.5659107,0,конкуренты,6,4,4
491,сколько спирта в пиве 0.5 калькулятор,2020-10-30 16:41:46.6768045,0,калькулятор спирта в пиве,6,5,5
509,калькулятор самогонщика 4pda,2020-10-30 16:35:26.5649436,0,приложение,6,5,5
510,калькулятор самогонщика таблица эксель,2020-10-30 16:35:56.2804923,0,приложение,6,6,6
518,смешать самогон разной крепости калькулятор,2020-10-30 16:38:18.5213267,0,Калькулятор смешивания спиртов,6,8,8
559,плотность спирта от температуры калькулятор,2020-10-30 16:41:46.6778034,0,калькулятор спирта от температуры,6,2,1
653,пропорции для разведения самогона водой таблица калькулятор,2020-10-30 16:38:18.5213267,0,таблица разбавления самогона водой калькулятор,6,5,5
61,калькулятор самогонщика х,2020-10-30 16:35:56.2814898,0,Все,5,4,4
62,калькулятор самогонщика самка,2020-10-30 16:35:56.2814898,0,Все,5,5,5
63,таблицей фертмана или калькулятором самогонщика,2020-10-30 16:35:56.2824868,0,Все,5,5,5
83,калькулятор для определения крепости самогона,2020-10-30 16:38:18.5223237,0,Все,5,5,5
84,калькулятор расчета спирта в самогоне,2020-10-30 16:38:18.5223237,0,Все,5,4,4
85,калькулятор руд для самогона,2020-10-30 16:38:18.5223237,0,Все,5,4,4
86,онлайн калькулятор укрепления самогона,2020-10-30 16:38:44.6675413,0,Все,5,5,5
170,как разбавить спирт водой калькулятор самогонщика,2020-10-30 16:35:56.2804923,0,калькулятор разбавления самогона водой,5,4,4
171,русский дым калькулятор самогонщика разбавление водой,2020-10-30 16:35:56.2814898,0,калькулятор разбавления самогона водой,5,5,5
235,алкогольный калькулятор онлайн разведение самогона,2020-10-30 16:38:18.5223237,0,калькулятор разбавления самогона водой,5,6,6
325,развести спирт до 80 градусов калькулятор,2020-10-30 16:41:46.6788004,0,калькулятор разбавления самогона водой,5,4,4
326,алкозона калькулятор разбавления спирта,2020-10-30 16:41:46.6788004,0,калькулятор разбавления самогона водой,5,5,5
368,калькулятор спирта без голов,2020-10-30 16:41:46.6788004,0,калькулятор самогонщика отбор голов,5,3,3
403,калькулятор самогонщика онлайн дробная перегонка,2020-10-30 16:35:56.2814898,0,Калькулятор дробной перегонки спирта-сырца: (вторая перегонка),5,5,4
436,калькулятор скорости отбора спирта,2020-10-30 16:41:46.6778034,0,Калькулятор дробной перегонки спирта-сырца: (вторая перегонка),5,6,6
437,выход спирта при второй перегонке калькулятор,2020-10-30 16:41:46.6788004,0,Калькулятор дробной перегонки спирта-сырца: (вторая перегонка),5,5,4
438,калькулятор для расчета дробного перегона спирта,2020-10-30 16:41:46.6788004,0,Калькулятор дробной перегонки спирта-сырца: (вторая перегонка),5,5,5
462,калькулятор самогонщика русская днк,2020-10-30 16:35:56.2814898,0,конкуренты,5,7,7
463,калькулятор самогонщика онлайн расчет русский жар,2020-10-30 16:35:56.2814898,0,конкуренты,5,5,5
471,калькулятор самогонщика первая перегонка браги в самогон,2020-10-30 16:35:56.2814898,0,спирт из браги,5,5,5
488,калькулятор спирта в крови для водителей,2020-10-30 16:41:46.6778034,0,калькулятор спирта в крови,5,4,4
511,калькулятор самогонщика android,2020-10-30 16:35:56.2814898,0,приложение,5,4,4
512,лучший калькулятор самогонщика для iphone,2020-10-30 16:35:56.2804923,0,приложение,5,3,3
528,калькулятор самогонщика разбавление нескольких спиртовых групп,2020-10-30 16:35:56.2814898,0,Калькулятор смешивания спиртов,5,4,4
545,температурный калькулятор для самогонщика,2020-10-30 16:35:56.2824868,0,калькулятор спирта от температуры,5,2,2
560,корректировка спирта по температуре калькулятор,2020-10-30 16:41:46.6778034,0,калькулятор спирта от температуры,5,5,5
570,спирт развести до водки таблица калькулятор,2020-10-30 16:41:46.6788004,0,калькулятор водки из спирта,5,5,5
597,как пользоваться калькулятором самогонщика видео,2020-10-30 16:35:56.2814898,0,как пользоваться калькулятором самогонщика,5,6,6
605,калькулятор самогонщика развести самогон для второго перегона,2020-10-30 16:35:56.2824868,1,калькулятор самогонщика разбавление самогона водой после первой,5,5,5
622,калькулятор самогонщика онлайн разбавление спирта сырца,2020-10-30 16:35:56.2824868,1,калькулятор самогонщика разбавление самогона водой после первой,5,5,5
655,таблица растворимости спирта в воде с калькулятором,2020-10-30 16:41:46.6778034,0,таблица разбавления самогона водой калькулятор,5,5,5
